signal_id,season,round,race_date,driver_id,driver_name,source_published_date,source_published_at,green_flag_utc,source_url,source_outlet,source_tier,momentum_raw,track_fit_raw,context_raw,source_confidence,coding_notes
2021_r27_officialgrid_kurt_busch,2021,27,2021-09-05,kurt_busch,Kurt Busch,2021-09-04,,,https://cf.nascar.com/cacher/2021/1/5078/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r27_officialgrid_ryan_blaney,2021,27,2021-09-05,ryan_blaney,Ryan Blaney,2021-09-04,,,https://cf.nascar.com/cacher/2021/1/5078/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r28_officialgrid_denny_hamlin,2021,28,2021-09-11,denny_hamlin,Denny Hamlin,2021-09-10,,,https://cf.nascar.com/cacher/2021/1/5079/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r28_officialgrid_kevin_harvick,2021,28,2021-09-11,kevin_harvick,Kevin Harvick,2021-09-10,,,https://cf.nascar.com/cacher/2021/1/5079/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r28_officialgrid_kurt_busch,2021,28,2021-09-11,kurt_busch,Kurt Busch,2021-09-10,,,https://cf.nascar.com/cacher/2021/1/5079/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r28_officialgrid_kyle_larson,2021,28,2021-09-11,kyle_larson,Kyle Larson,2021-09-10,,,https://cf.nascar.com/cacher/2021/1/5079/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r28_officialgrid_martin_truex_jr,2021,28,2021-09-11,martin_truex_jr,Martin Truex Jr.,2021-09-10,,,https://cf.nascar.com/cacher/2021/1/5079/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r29_officialrun_chase_elliott,2021,29,2021-09-18,chase_elliott,Chase Elliott,2021-09-19,2021-09-18T19:00:00Z,2021-09-18T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5039/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived qualifying run: position 4 of the selected pre-race session.
2021_r29_officialrun_denny_hamlin,2021,29,2021-09-18,denny_hamlin,Denny Hamlin,2021-09-19,2021-09-18T19:00:00Z,2021-09-18T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5039/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived qualifying run: position 2 of the selected pre-race session.
2021_r29_officialrun_joey_logano,2021,29,2021-09-18,joey_logano,Joey Logano,2021-09-19,2021-09-18T19:00:00Z,2021-09-18T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5039/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived qualifying run: position 3 of the selected pre-race session.
2021_r29_officialrun_kyle_larson,2021,29,2021-09-18,kyle_larson,Kyle Larson,2021-09-19,2021-09-18T19:00:00Z,2021-09-18T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5039/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived qualifying run: position 5 of the selected pre-race session.
2021_r29_officialrun_martin_truex_jr,2021,29,2021-09-18,martin_truex_jr,Martin Truex Jr.,2021-09-19,2021-09-18T19:00:00Z,2021-09-18T19:30:00Z,https://cf.nascar.com/cacher/2021/1/5039/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived qualifying run: position 1 of the selected pre-race session.
2021_r30_officialgrid_kevin_harvick,2021,30,2021-09-26,kevin_harvick,Kevin Harvick,2021-09-25,,,https://cf.nascar.com/cacher/2021/1/5081/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r30_officialgrid_kyle_larson,2021,30,2021-09-26,kyle_larson,Kyle Larson,2021-09-25,,,https://cf.nascar.com/cacher/2021/1/5081/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r30_officialgrid_martin_truex_jr,2021,30,2021-09-26,martin_truex_jr,Martin Truex Jr.,2021-09-25,,,https://cf.nascar.com/cacher/2021/1/5081/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r30_officialgrid_ryan_blaney,2021,30,2021-09-26,ryan_blaney,Ryan Blaney,2021-09-25,,,https://cf.nascar.com/cacher/2021/1/5081/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r30_officialgrid_william_byron,2021,30,2021-09-26,william_byron,William Byron,2021-09-25,,,https://cf.nascar.com/cacher/2021/1/5081/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r31_officialrun_chase_elliott,2021,31,2021-10-04,chase_elliott,Chase Elliott,2021-09-29,2021-09-29T00:01:00Z,2021-10-03T18:00:00Z,https://cf.nascar.com/cacher/2021/1/5082/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived qualifying run: position 3 of the selected pre-race session.
2021_r31_officialrun_denny_hamlin,2021,31,2021-10-04,denny_hamlin,Denny Hamlin,2021-09-29,2021-09-29T00:01:00Z,2021-10-03T18:00:00Z,https://cf.nascar.com/cacher/2021/1/5082/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived qualifying run: position 1 of the selected pre-race session.
2021_r31_officialrun_kyle_busch,2021,31,2021-10-04,kyle_busch,Kyle Busch,2021-09-29,2021-09-29T00:01:00Z,2021-10-03T18:00:00Z,https://cf.nascar.com/cacher/2021/1/5082/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived qualifying run: position 2 of the selected pre-race session.
2021_r31_officialrun_kyle_larson,2021,31,2021-10-04,kyle_larson,Kyle Larson,2021-09-29,2021-09-29T00:01:00Z,2021-10-03T18:00:00Z,https://cf.nascar.com/cacher/2021/1/5082/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived qualifying run: position 5 of the selected pre-race session.
2021_r31_officialrun_ryan_blaney,2021,31,2021-10-04,ryan_blaney,Ryan Blaney,2021-09-29,2021-09-29T00:01:00Z,2021-10-03T18:00:00Z,https://cf.nascar.com/cacher/2021/1/5082/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived qualifying run: position 4 of the selected pre-race session.
2021_r32_officialgrid_brad_keselowski,2021,32,2021-10-10,brad_keselowski,Brad Keselowski,2021-10-09,,,https://cf.nascar.com/cacher/2021/1/5083/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r32_officialgrid_christopher_bell,2021,32,2021-10-10,christopher_bell,Christopher Bell,2021-10-09,,,https://cf.nascar.com/cacher/2021/1/5083/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r32_officialgrid_denny_hamlin,2021,32,2021-10-10,denny_hamlin,Denny Hamlin,2021-10-09,,,https://cf.nascar.com/cacher/2021/1/5083/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r32_officialgrid_joey_logano,2021,32,2021-10-10,joey_logano,Joey Logano,2021-10-09,,,https://cf.nascar.com/cacher/2021/1/5083/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r32_officialgrid_martin_truex_jr,2021,32,2021-10-10,martin_truex_jr,Martin Truex Jr.,2021-10-09,,,https://cf.nascar.com/cacher/2021/1/5083/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r33_officialgrid_denny_hamlin,2021,33,2021-10-17,denny_hamlin,Denny Hamlin,2021-10-16,,,https://cf.nascar.com/cacher/2021/1/5044/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r33_officialgrid_joey_logano,2021,33,2021-10-17,joey_logano,Joey Logano,2021-10-16,,,https://cf.nascar.com/cacher/2021/1/5044/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r33_officialgrid_kyle_busch,2021,33,2021-10-17,kyle_busch,Kyle Busch,2021-10-16,,,https://cf.nascar.com/cacher/2021/1/5044/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r33_officialgrid_kyle_larson,2021,33,2021-10-17,kyle_larson,Kyle Larson,2021-10-16,,,https://cf.nascar.com/cacher/2021/1/5044/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r33_officialgrid_ryan_blaney,2021,33,2021-10-17,ryan_blaney,Ryan Blaney,2021-10-16,,,https://cf.nascar.com/cacher/2021/1/5044/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r34_officialgrid_brad_keselowski,2021,34,2021-10-24,brad_keselowski,Brad Keselowski,2021-10-23,,,https://cf.nascar.com/cacher/2021/1/5084/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r34_officialgrid_chase_elliott,2021,34,2021-10-24,chase_elliott,Chase Elliott,2021-10-23,,,https://cf.nascar.com/cacher/2021/1/5084/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r34_officialgrid_kyle_busch,2021,34,2021-10-24,kyle_busch,Kyle Busch,2021-10-23,,,https://cf.nascar.com/cacher/2021/1/5084/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
